vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,label,subject
-0.8690634378027092,1.2915174391710693,7.798488851339088,0.8174488700281207,0.5104692800184729,1.0713644574475,1.151842622341122,8.658336985900569,27.602168695747356,23.305787849529278,1,0.0,0.0,0.5695472579062157,0.47442063892370623,1.2005111312153671,0.51397847222656,2.2121591342700944,0,H11
-0.8690704339159162,1.3098352574874925,7.798488851339088,0.7919243994700914,0.5056905174963631,1.0067556929799852,1.1056100327697138,8.299378729850249,26.619803812079603,22.321546718019327,1,0.0,0.0,0.5981243973641296,0.5175466741480741,1.1556917032626928,0.5080997587548682,2.2121591342700944,0,H11
-0.7954358429950388,1.3061003103645787,6.918591407727819,0.7190891793700079,-0.027904997726922343,0.978055411946648,1.1141371430865077,8.01729951343793,11.99223286310731,10.243081697581799,0,0.0,0.0,0.7544637896032295,0.6884495645519269,1.0958882515878525,0.4818109685651451,1.966109516589173,0,H11
-0.8104631220827383,1.201059226632756,6.860282890868572,0.6533479558682027,0.03927199393147207,0.9790462006700287,1.0650412323103124,7.866275622901653,26.029326409855976,20.742642875262312,0,0.0,0.0,0.6507671871610973,0.545577365111944,1.1928045934009193,0.4682460054734487,2.0680253709832703,0,H11
-0.8375878320938861,1.270072060361347,6.987548927010952,0.5425110282274208,-0.3225256514624375,1.052889678616546,1.1476660247415973,8.975754132092979,26.589257574458017,21.086061340506472,0,0.0,0.0,0.66888237725612,0.5789445095346039,1.155347993184726,0.4933434348415368,2.3995648608476308,0,H11
-0.8176244710000293,1.310063379476637,7.397627024479949,0.5196325287441476,-0.25933752667686205,1.0773152575413296,1.174501769274764,9.15937425641181,26.752656584786525,20.581949479054483,0,0.0,0.0,0.6884873717799129,0.6555661431168063,1.0502180123375298,0.5170048089653604,2.4915032886265993,0,H11
-0.8198302156587509,1.2725731726525806,7.397627024479949,0.5144916527208101,-0.1292671402548904,1.0199846232394132,1.0894271725128941,7.924997848495922,26.640710418410084,21.446398004169065,0,0.0,0.0,0.5832661717115775,0.36256497006109073,1.6087218012630935,0.4902719545839782,2.4915032886265993,0,H11
-0.8524610929544467,1.218308922103329,6.52217934650275,0.521040567721326,-0.4008812733475131,0.9641182727555939,1.0660262337425208,7.300643071487606,13.839671393459588,10.408723070791945,0,0.0,0.0,0.7152218510293954,0.669859265201645,1.0677195766100138,0.4354310220410634,1.7871340842238053,0,H11
-0.8386429561162321,1.144296949735472,6.214666425940749,0.6206119658606417,0.13335147563410166,0.9708219082163867,1.0690501284913554,6.811846540169471,26.376509481235537,20.951196099022635,0,0.0,0.0,0.6113150419182828,0.46956207373540554,1.301883342185668,0.43643225584060497,1.7871340842238053,0,H11
-0.8132867554528669,1.2801512387890208,7.249750065192304,0.6181947510884307,-0.005908238725548909,0.9791573555362836,1.069113150865487,7.014134658693881,27.35863142390212,22.44239398774574,1,0.0,0.0,0.6308244692723609,0.5061398361129965,1.2463442397992328,0.45443264334176986,2.039918510503256,0,H11
